game_code,game_date,game_time,home_code,home_name,home_link,away_code,away_name,away_link,arena
DEN-POR-12232022,12-23-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Ball Arena
PHO-MEM-12232022,12-23-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Footprint Center
SAC-WAS-12232022,12-23-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Golden 1 Center
LAL-CHO-12232022,12-23-2022,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Crypto.com Arena
NYK-PHI-12252022,12-25-2022,12:00p,NYK,New York Knicks,/teams/NYK/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Madison Square Garden (IV)
DAL-LAL-12252022,12-25-2022,2:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,American Airlines Center
BOS-MIL-12252022,12-25-2022,5:00p,BOS,Boston Celtics,/teams/BOS/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,TD Garden
GSW-MEM-12252022,12-25-2022,8:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Chase Center
DEN-PHO-12252022,12-25-2022,10:30p,DEN,Denver Nuggets,/teams/DEN/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Ball Arena
CLE-BRK-12262022,12-26-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Rocket Mortgage Fieldhouse
DET-LAC-12262022,12-26-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Little Caesars Arena
MIA-MIN-12262022,12-26-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,FTX Arena
CHI-HOU-12262022,12-26-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,United Center
NOP-IND-12262022,12-26-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Smoothie King Center
SAS-UTA-12262022,12-26-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,AT&T Center
POR-CHO-12262022,12-26-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Moda Center
ORL-LAL-12272022,12-27-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Amway Center
WAS-PHI-12272022,12-27-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Capital One Arena
BOS-HOU-12272022,12-27-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,TD Garden
IND-ATL-12272022,12-27-2022,7:30p,IND,Indiana Pacers,/teams/IND/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Gainbridge Fieldhouse
TOR-LAC-12272022,12-27-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Scotiabank Arena
MEM-PHO-12272022,12-27-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,FedEx Forum
OKC-SAS-12272022,12-27-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Paycom Center
DAL-NYK-12272022,12-27-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,American Airlines Center
GSW-CHO-12272022,12-27-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Chase Center
SAC-DEN-12272022,12-27-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Golden 1 Center
DET-ORL-12282022,12-28-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Little Caesars Arena
WAS-PHO-12282022,12-28-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Capital One Arena
ATL-BRK-12282022,12-28-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,State Farm Arena
MIA-LAL-12282022,12-28-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,FTX Arena
CHI-MIL-12282022,12-28-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,United Center
NOP-MIN-12282022,12-28-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Smoothie King Center
GSW-UTA-12282022,12-28-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Chase Center
SAC-DEN-12282022,12-28-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Golden 1 Center
CHO-OKC-12292022,12-29-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Spectrum Center
IND-CLE-12292022,12-29-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Gainbridge Fieldhouse
BOS-LAC-12292022,12-29-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,TD Garden
TOR-MEM-12292022,12-29-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Scotiabank Arena
SAS-NYK-12292022,12-29-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,AT&T Center
DAL-HOU-12292022,12-29-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,American Airlines Center
ORL-WAS-12302022,12-30-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Amway Center
ATL-LAL-12302022,12-30-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,State Farm Arena
TOR-PHO-12302022,12-30-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Scotiabank Arena
CHI-DET-12302022,12-30-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,United Center
MIL-MIN-12302022,12-30-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Fiserv Forum
NOP-PHI-12302022,12-30-2022,8:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Smoothie King Center
DEN-MIA-12302022,12-30-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Ball Arena
GSW-POR-12302022,12-30-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Chase Center
SAC-UTA-12302022,12-30-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Golden 1 Center
IND-LAC-12312022,12-31-2022,3:00p,IND,Indiana Pacers,/teams/IND/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Gainbridge Fieldhouse
CHI-CLE-12312022,12-31-2022,7:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,United Center
CHO-BRK-12312022,12-31-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Spectrum Center
HOU-NYK-12312022,12-31-2022,7:00p,HOU,Houston Rockets,/teams/HOU/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Toyota Center
SAS-DAL-12312022,12-31-2022,7:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,AT&T Center
MEM-NOP-12312022,12-31-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,FedEx Forum
MIN-DET-12312022,12-31-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Target Center
OKC-PHI-12312022,12-31-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Paycom Center
UTA-MIA-12312022,12-31-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Vivint Arena
DEN-BOS-=1=12023,=1-=1-2023,8:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Ball Arena
MEM-SAC-=1=12023,=1-=1-2023,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,FedEx Forum
MIL-WAS-=1=12023,=1-=1-2023,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Fiserv Forum
NYK-PHO-=1=22023,=1-=2-2023,3:00p,NYK,New York Knicks,/teams/NYK/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Madison Square Garden (IV)
CHO-LAL-=1=22023,=1-=2-2023,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Spectrum Center
CLE-CHI-=1=22023,=1-=2-2023,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Rocket Mortgage Fieldhouse
IND-TOR-=1=22023,=1-=2-2023,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Gainbridge Fieldhouse
PHI-NOP-=1=22023,=1-=2-2023,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Wells Fargo Center
BRK-SAS-=1=22023,=1-=2-2023,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Barclays Center
HOU-DAL-=1=22023,=1-=2-2023,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Toyota Center
MIN-DEN-=1=22023,=1-=2-2023,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Target Center
GSW-ATL-=1=22023,=1-=2-2023,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Chase Center
POR-DET-=1=22023,=1-=2-2023,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Moda Center
LAC-MIA-=1=22023,=1-=2-2023,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Crypto.com Arena
MIL-WAS-=1=32023,=1-=3-2023,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Fiserv Forum
OKC-BOS-=1=32023,=1-=3-2023,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Paycom Center
UTA-SAC-=1=32023,=1-=3-2023,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Vivint Arena
CHO-MEM-=1=42023,=1-=4-2023,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Spectrum Center
CLE-PHO-=1=42023,=1-=4-2023,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Rocket Mortgage Fieldhouse
ORL-OKC-=1=42023,=1-=4-2023,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Amway Center
PHI-IND-=1=42023,=1-=4-2023,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Wells Fargo Center
NYK-SAS-=1=42023,=1-=4-2023,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Madison Square Garden (IV)
TOR-MIL-=1=42023,=1-=4-2023,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Scotiabank Arena
CHI-BRK-=1=42023,=1-=4-2023,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,United Center
MIN-POR-=1=42023,=1-=4-2023,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Target Center
NOP-HOU-=1=42023,=1-=4-2023,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Smoothie King Center
GSW-DET-=1=42023,=1-=4-2023,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Chase Center
LAL-MIA-=1=42023,=1-=4-2023,10:00p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Crypto.com Arena
SAC-ATL-=1=42023,=1-=4-2023,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Golden 1 Center
ORL-MEM-=1=52023,=1-=5-2023,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Amway Center
DAL-BOS-=1=52023,=1-=5-2023,7:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,American Airlines Center
HOU-UTA-=1=52023,=1-=5-2023,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Toyota Center
DEN-LAC-=1=52023,=1-=5-2023,10:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Ball Arena
IND-POR-=1=62023,=1-=6-2023,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Gainbridge Fieldhouse
PHI-CHI-=1=62023,=1-=6-2023,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Wells Fargo Center
TOR-NYK-=1=62023,=1-=6-2023,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Scotiabank Arena
MIL-CHO-=1=62023,=1-=6-2023,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Fiserv Forum
OKC-WAS-=1=62023,=1-=6-2023,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Paycom Center
SAS-DET-=1=62023,=1-=6-2023,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,AT&T Center
NOP-BRK-=1=62023,=1-=6-2023,8:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Smoothie King Center
DEN-CLE-=1=62023,=1-=6-2023,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Ball Arena
MIN-LAC-=1=62023,=1-=6-2023,9:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Target Center
PHO-MIA-=1=62023,=1-=6-2023,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Footprint Center
LAL-ATL-=1=62023,=1-=6-2023,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Crypto.com Arena
SAS-BOS-=1=72023,=1-=7-2023,6:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,AT&T Center
CHI-UTA-=1=72023,=1-=7-2023,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,United Center
DAL-NOP-=1=72023,=1-=7-2023,8:00p,DAL,Dallas Mavericks,/teams/DAL/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,American Airlines Center
GSW-ORL-=1=72023,=1-=7-2023,8:30p,GSW,Golden State Warriors,/teams/GSW/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Chase Center
SAC-LAL-=1=72023,=1-=7-2023,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Golden 1 Center
DET-PHI-=1=82023,=1-=8-2023,3:00p,DET,Detroit Pistons,/teams/DET/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Little Caesars Arena
TOR-POR-=1=82023,=1-=8-2023,3:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Scotiabank Arena
IND-CHO-=1=82023,=1-=8-2023,5:00p,IND,Indiana Pacers,/teams/IND/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Gainbridge Fieldhouse
